category,date,delay,duration,equipment,id,items,service,staff
ventilation,2023-06-10,10,165,inline,2046,2,Install,1
ventilation,2023-06-14,0,120,inline,2047,1,Repair,1
ventilation,2023-06-29,0,105,window-mounted,2048,1,Repair,1
ventilation,2023-06-10,30,180,wall-mounted,2049,2,Repair,1
ventilation,2023-07-28,30,165,inline,2050,2,Repair,1
ventilation,2023-07-13,0,165,wall-mounted,2051,2,Install,1
ventilation,2023-07-09,30,150,wall-mounted,2052,3,Install,2
ventilation,2023-07-07,0,180,wall-mounted,2053,3,Install,2
ventilation,2023-07-26,10,120,wall-mounted,2054,2,Repair,1
ventilation,2023-07-26,10,120,window-mounted,2055,2,Install,1
ventilation,2023-07-01,0,105,window-mounted,2056,1,Repair,1
ventilation,2023-07-14,0,165,inline,2057,3,Repair,2
ventilation,2023-07-21,0,120,wall-mounted,2058,2,Install,1
ventilation,2023-07-07,10,120,wall-mounted,2059,1,Repair,1
ventilation,2023-07-08,0,165,wall-mounted,2060,2,Repair,1
ventilation,2023-07-10,0,180,wall-mounted,2061,2,Repair,1
ventilation,2023-07-08,20,105,wall-mounted,2062,1,Repair,1
ventilation,2023-07-18,0,120,inline,2063,2,Repair,1
ventilation,2023-07-11,10,105,window-mounted,2064,1,Repair,1
ventilation,2023-07-21,20,105,window-mounted,2065,1,Repair,1
ventilation,2023-07-18,0,135,wall-mounted,2066,2,Install,1
ventilation,2023-07-25,10,105,window-mounted,2067,2,Repair,1
ventilation,2023-07-07,0,135,inline,2068,2,Repair,1
ventilation,2023-07-28,0,105,wall-mounted,2069,1,Repair,1
ventilation,2023-07-07,30,165,inline,2070,3,Repair,2
ventilation,2023-07-15,20,180,inline,2071,3,Repair,2
ventilation,2023-07-19,30,135,inline,2072,2,Install,1
ventilation,2023-07-16,20,165,wall-mounted,2073,2,Install,1
ventilation,2023-07-07,0,135,inline,2074,2,Install,1
ventilation,2023-07-02,30,120,inline,2075,1,Repair,1
ventilation,2023-08-25,0,150,wall-mounted,2076,3,Install,2
ventilation,2023-08-20,0,105,window-mounted,2077,1,Repair,1
ventilation,2023-08-18,40,180,inline,2078,2,Install,1
ventilation,2023-08-19,30,120,window-mounted,2079,1,Install,1
ventilation,2023-08-27,0,120,inline,2080,1,Repair,1
ventilation,2023-08-21,30,105,window-mounted,2081,1,Repair,1
ventilation,2023-08-28,0,150,wall-mounted,2082,2,Repair,1
ventilation,2023-08-08,10,150,wall-mounted,2083,3,Repair,2
ventilation,2023-08-27,0,165,inline,2084,3,Repair,2
ventilation,2023-08-06,0,120,window-mounted,2085,1,Install,1
ventilation,2023-08-19,40,135,window-mounted,2086,2,Repair,1
ventilation,2023-08-23,10,165,wall-mounted,2087,2,Install,1
ventilation,2023-08-13,10,105,window-mounted,2088,1,Repair,1
ventilation,2023-08-16,20,150,inline,2089,2,Install,1
ventilation,2023-08-22,0,120,wall-mounted,2090,1,Repair,1
ventilation,2023-08-18,20,180,inline,2091,3,Repair,2
ventilation,2023-08-01,0,120,wall-mounted,2092,2,Install,1
ventilation,2023-08-21,0,165,wall-mounted,2093,3,Install,2
ventilation,2023-08-15,10,180,inline,2094,2,Repair,1
ventilation,2023-09-30,40,120,window-mounted,2095,1,Install,1
ventilation,2023-09-04,40,135,wall-mounted,2096,2,Install,1
ventilation,2023-09-10,0,180,inline,2097,2,Repair,1
ventilation,2023-09-23,20,120,window-mounted,2098,2,Repair,1
ventilation,2023-09-21,30,165,wall-mounted,2099,2,Repair,1
ventilation,2023-09-02,10,105,window-mounted,2100,1,Repair,1
ventilation,2023-09-03,0,120,window-mounted,2101,1,Install,1
ventilation,2023-09-13,0,150,inline,2102,2,Install,1
ventilation,2023-09-13,20,135,inline,2103,2,Repair,1
ventilation,2023-09-02,0,105,wall-mounted,2104,1,Repair,1
ventilation,2023-09-16,0,150,wall-mounted,2105,2,Repair,1
ventilation,2023-09-04,30,120,inline,2106,1,Repair,1
ventilation,2023-09-21,40,105,inline,2107,1,Repair,1
ventilation,2023-09-19,10,105,wall-mounted,2108,1,Repair,1
ventilation,2023-09-03,20,120,wall-mounted,2109,1,Repair,1
ventilation,2023-09-23,30,150,inline,2110,2,Install,1
ventilation,2023-09-29,30,165,inline,2111,3,Install,2
ventilation,2023-09-10,20,120,inline,2112,2,Install,1
ventilation,2023-09-22,10,135,wall-mounted,2113,2,Repair,1
ventilation,2023-09-15,0,180,inline,2114,3,Install,2
ventilation,2023-09-02,0,165,wall-mounted,2115,2,Repair,1
ventilation,2023-09-30,0,165,inline,2116,3,Install,2
ventilation,2023-09-27,0,150,wall-mounted,2117,3,Install,2
ventilation,2023-09-16,10,150,inline,2118,2,Install,1
ventilation,2023-09-04,40,105,window-mounted,2119,1,Repair,1
ventilation,2023-09-06,0,165,inline,2120,2,Install,1
ventilation,2023-09-11,10,135,wall-mounted,2121,2,Repair,1
ventilation,2023-09-22,20,165,inline,2122,2,Repair,1
ventilation,2023-09-30,20,135,wall-mounted,2123,2,Repair,1
ventilation,2023-09-14,10,150,inline,2124,2,Repair,1
ventilation,2023-09-21,20,150,wall-mounted,2125,2,Install,1
ventilation,2023-09-10,20,105,window-mounted,2126,1,Repair,1
ventilation,2023-09-15,0,135,wall-mounted,2127,1,Repair,1
ventilation,2023-09-05,0,135,inline,2128,2,Repair,1
ventilation,2023-09-20,0,150,wall-mounted,2129,3,Repair,2
ventilation,2023-09-04,10,105,window-mounted,2130,1,Repair,1
ventilation,2023-09-09,0,165,wall-mounted,2131,2,Repair,1
ventilation,2023-09-03,20,135,wall-mounted,2132,2,Repair,1
ventilation,2023-09-01,0,120,wall-mounted,2133,1,Repair,1
ventilation,2023-09-22,20,105,window-mounted,2134,1,Repair,1
ventilation,2023-09-09,0,165,inline,2135,3,Install,2
ventilation,2023-09-06,20,105,wall-mounted,2136,1,Repair,1
ventilation,2023-09-26,10,120,inline,2137,2,Repair,1
ventilation,2023-09-18,0,105,wall-mounted,2138,1,Install,1
ventilation,2023-09-20,10,150,inline,2139,2,Repair,1
ventilation,2023-09-30,0,135,wall-mounted,2140,2,Repair,1
ventilation,2023-09-20,0,120,inline,2141,2,Repair,1
ventilation,2023-09-20,20,135,inline,2142,2,Repair,1
ventilation,2023-09-03,0,120,window-mounted,2143,2,Repair,1
ventilation,2023-09-13,10,120,wall-mounted,2144,2,Repair,1
ventilation,2023-09-27,10,120,inline,2145,1,Repair,1
ventilation,2023-09-05,0,105,wall-mounted,2146,1,Repair,1
ventilation,2023-09-14,30,165,wall-mounted,2147,2,Repair,1
ventilation,2023-09-29,10,120,window-mounted,2148,2,Repair,1
ventilation,2023-09-15,10,150,wall-mounted,2149,2,Install,1
ventilation,2023-09-18,10,120,inline,2150,1,Repair,1
ventilation,2023-09-13,20,150,wall-mounted,2151,2,Repair,1
ventilation,2023-09-27,10,120,wall-mounted,2152,1,Install,1
ventilation,2023-09-28,0,120,window-mounted,2153,2,Repair,1
ventilation,2023-09-14,30,180,wall-mounted,2154,3,Repair,2
ventilation,2023-09-02,0,135,inline,2155,1,Repair,1
ventilation,2023-09-09,0,120,wall-mounted,2156,1,Repair,1
ventilation,2023-09-29,0,165,wall-mounted,2157,3,Install,2
ventilation,2023-09-01,0,150,wall-mounted,2158,2,Repair,1
ventilation,2023-09-25,0,120,window-mounted,2159,2,Install,1
ventilation,2023-09-24,0,180,inline,2160,3,Install,2
ventilation,2023-09-06,10,135,inline,2161,2,Repair,1
ventilation,2023-09-12,40,120,window-mounted,2162,2,Repair,1
ventilation,2023-09-30,0,150,wall-mounted,2163,2,Repair,1
ventilation,2023-09-13,10,120,window-mounted,2164,2,Install,1
ventilation,2023-09-07,0,105,window-mounted,2165,1,Repair,1
ventilation,2023-09-06,0,105,inline,2166,1,Repair,1
ventilation,2023-09-15,0,165,inline,2167,3,Install,2
ventilation,2023-09-26,0,165,wall-mounted,2168,2,Repair,1
ventilation,2023-10-29,40,180,inline,2169,3,Install,2
ventilation,2023-10-23,20,165,inline,2170,2,Repair,1
ventilation,2023-10-10,40,120,inline,2171,2,Repair,1
ventilation,2023-10-13,0,135,wall-mounted,2172,2,Repair,1
ventilation,2023-10-31,0,165,wall-mounted,2173,2,Repair,1
ventilation,2023-10-22,0,135,inline,2174,2,Repair,1
ventilation,2023-10-08,10,120,window-mounted,2175,2,Repair,1
ventilation,2023-10-29,30,165,inline,2176,3,Install,2
ventilation,2023-10-24,0,105,wall-mounted,2177,1,Repair,1
ventilation,2023-10-02,0,165,inline,2178,2,Install,1
ventilation,2023-10-13,10,165,inline,2179,3,Install,2
ventilation,2023-10-29,0,135,wall-mounted,2180,2,Repair,1
ventilation,2023-10-10,0,120,inline,2181,2,Repair,1
ventilation,2023-10-27,10,165,wall-mounted,2182,3,Install,2
ventilation,2023-10-22,30,135,wall-mounted,2183,2,Repair,1
ventilation,2023-10-09,10,150,inline,2184,2,Install,1
ventilation,2023-10-04,0,120,window-mounted,2185,2,Repair,1
ventilation,2023-10-18,0,135,window-mounted,2186,2,Install,1
ventilation,2023-10-17,0,135,wall-mounted,2187,1,Install,1
ventilation,2023-10-31,10,165,wall-mounted,2188,3,Repair,2
ventilation,2023-10-08,0,120,wall-mounted,2189,1,Install,1
ventilation,2023-10-26,40,135,wall-mounted,2190,1,Repair,1
ventilation,2023-10-11,0,135,inline,2191,3,Repair,2
ventilation,2023-10-08,0,120,wall-mounted,2192,1,Repair,1
ventilation,2023-10-14,20,105,wall-mounted,2193,1,Repair,1
ventilation,2023-10-08,0,120,window-mounted,2194,2,Repair,1
ventilation,2023-10-16,20,135,window-mounted,2195,2,Repair,1
ventilation,2023-10-10,0,120,wall-mounted,2196,2,Repair,1
ventilation,2023-10-10,0,105,window-mounted,2197,1,Install,1
ventilation,2023-10-08,0,165,wall-mounted,2198,2,Install,1
ventilation,2023-10-12,30,180,inline,2199,3,Repair,2
ventilation,2023-10-26,0,105,inline,2200,1,Install,1
ventilation,2023-10-09,0,135,inline,2201,2,Repair,1
ventilation,2023-10-18,20,165,inline,2202,3,Install,2
ventilation,2023-10-25,20,135,window-mounted,2203,2,Repair,1
ventilation,2023-10-15,0,105,wall-mounted,2204,1,Repair,1
ventilation,2023-10-14,40,165,inline,2205,3,Install,2
ventilation,2023-10-30,0,150,wall-mounted,2206,2,Repair,1
ventilation,2023-10-09,0,105,window-mounted,2207,1,Repair,1
ventilation,2023-10-14,0,120,window-mounted,2208,2,Repair,1
ventilation,2023-10-24,10,165,wall-mounted,2209,2,Repair,1
ventilation,2023-10-05,0,150,inline,2210,2,Install,1
ventilation,2023-10-16,0,135,wall-mounted,2211,2,Repair,1
ventilation,2023-10-04,0,120,wall-mounted,2212,2,Repair,1
ventilation,2023-10-04,20,135,inline,2213,3,Repair,2
ventilation,2023-10-01,20,150,inline,2214,2,Install,1
ventilation,2023-10-16,0,120,wall-mounted,2215,1,Repair,1
ventilation,2023-10-30,10,135,wall-mounted,2216,2,Repair,1
ventilation,2023-10-29,0,120,window-mounted,2217,2,Repair,1
ventilation,2023-10-13,0,135,wall-mounted,2218,2,Repair,1
ventilation,2023-10-07,0,105,wall-mounted,2219,1,Repair,1
ventilation,2023-10-09,0,165,wall-mounted,2220,2,Repair,1
ventilation,2023-10-24,0,135,wall-mounted,2221,2,Repair,1
ventilation,2023-10-21,10,165,wall-mounted,2222,2,Install,1
ventilation,2023-10-21,0,135,inline,2223,1,Repair,1
ventilation,2023-10-24,0,135,wall-mounted,2224,2,Install,1
ventilation,2023-10-08,0,150,wall-mounted,2225,2,Repair,1
ventilation,2023-10-09,0,180,inline,2226,3,Install,2
ventilation,2023-10-07,10,120,wall-mounted,2227,1,Repair,1
ventilation,2023-10-16,0,120,window-mounted,2228,2,Repair,1
ventilation,2023-10-26,10,120,inline,2229,1,Install,1
ventilation,2023-10-17,10,105,window-mounted,2230,1,Repair,1
ventilation,2023-10-21,10,150,inline,2231,2,Install,1
ventilation,2023-10-22,0,120,window-mounted,2232,2,Repair,1
ventilation,2023-10-30,10,150,inline,2233,2,Install,1
ventilation,2023-11-24,10,105,wall-mounted,2234,1,Repair,1
ventilation,2023-11-25,10,135,inline,2235,2,Repair,1
ventilation,2023-11-12,0,120,wall-mounted,2236,2,Repair,1
ventilation,2023-11-22,0,120,window-mounted,2237,1,Repair,1
ventilation,2023-11-21,10,180,inline,2238,3,Repair,2
ventilation,2023-11-04,30,105,window-mounted,2239,1,Repair,1
ventilation,2023-11-29,0,135,wall-mounted,2240,2,Repair,1
ventilation,2023-11-14,30,180,wall-mounted,2241,3,Repair,2
ventilation,2023-11-19,30,165,wall-mounted,2242,3,Repair,2
ventilation,2023-11-15,10,120,wall-mounted,2243,1,Repair,1
ventilation,2023-11-11,0,165,wall-mounted,2244,2,Repair,1
ventilation,2023-11-12,0,150,wall-mounted,2245,3,Install,2
ventilation,2023-11-16,0,150,wall-mounted,2246,3,Repair,2
ventilation,2023-11-22,10,180,inline,2247,3,Install,2
ventilation,2023-11-01,0,105,window-mounted,2248,1,Repair,1
ventilation,2023-11-21,0,135,wall-mounted,2249,3,Repair,2
ventilation,2023-11-11,10,120,wall-mounted,2250,2,Repair,1
ventilation,2023-11-28,0,165,wall-mounted,2251,3,Repair,2
ventilation,2023-11-02,0,150,wall-mounted,2252,3,Install,2
ventilation,2023-11-30,10,180,inline,2253,2,Repair,1
ventilation,2023-11-14,10,105,window-mounted,2254,1,Install,1
ventilation,2023-11-07,0,105,window-mounted,2255,1,Install,1
ventilation,2023-11-08,0,135,window-mounted,2256,2,Repair,1
ventilation,2023-11-25,0,105,wall-mounted,2257,1,Repair,1
ventilation,2023-11-11,0,135,wall-mounted,2258,3,Install,2
ventilation,2023-11-14,0,180,inline,2259,3,Install,2
ventilation,2023-11-12,10,180,wall-mounted,2260,3,Repair,2
ventilation,2023-11-23,20,105,window-mounted,2261,2,Repair,1
ventilation,2023-11-04,0,180,inline,2262,3,Install,2
ventilation,2023-11-29,0,105,wall-mounted,2263,1,Repair,1
ventilation,2023-11-22,10,150,inline,2264,2,Install,1
ventilation,2023-11-21,10,135,window-mounted,2265,2,Repair,1
ventilation,2023-11-15,0,105,wall-mounted,2266,1,Repair,1
ventilation,2023-11-19,0,120,wall-mounted,2267,2,Install,1
ventilation,2023-11-06,10,120,inline,2268,2,Repair,1
ventilation,2023-11-21,10,180,wall-mounted,2269,3,Install,2
ventilation,2023-11-29,30,150,inline,2270,2,Repair,1
ventilation,2023-11-29,10,120,inline,2271,1,Repair,1
ventilation,2023-11-06,0,135,inline,2272,2,Install,1
ventilation,2023-11-24,10,165,inline,2273,2,Repair,1
ventilation,2023-11-04,20,105,wall-mounted,2274,1,Repair,1
ventilation,2023-11-17,0,120,window-mounted,2275,2,Repair,1
ventilation,2023-11-04,0,105,window-mounted,2276,1,Install,1
ventilation,2023-11-17,10,150,wall-mounted,2277,2,Install,1
ventilation,2023-11-26,30,135,inline,2278,3,Repair,2
ventilation,2023-11-03,10,120,window-mounted,2279,2,Repair,1
ventilation,2023-11-08,20,150,wall-mounted,2280,2,Install,1
ventilation,2023-11-29,0,105,window-mounted,2281,1,Repair,1
ventilation,2023-11-25,0,180,inline,2282,3,Install,2
ventilation,2023-11-04,0,120,window-mounted,2283,2,Repair,1
ventilation,2023-12-14,30,165,inline,2284,3,Repair,2
ventilation,2023-12-23,10,165,wall-mounted,2285,2,Repair,1
ventilation,2023-12-12,0,150,inline,2286,2,Install,1
ventilation,2023-12-10,0,150,wall-mounted,2287,3,Install,2
ventilation,2023-12-14,30,180,inline,2288,3,Repair,2
ventilation,2023-12-27,10,120,inline,2289,2,Install,1
ventilation,2023-12-09,20,105,wall-mounted,2290,1,Repair,1
ventilation,2023-12-01,30,150,inline,2291,3,Repair,2
ventilation,2023-12-09,30,135,inline,2292,2,Repair,1
ventilation,2023-12-04,0,105,window-mounted,2293,1,Repair,1
ventilation,2023-12-09,10,120,wall-mounted,2294,2,Repair,1
ventilation,2023-12-28,10,135,inline,2295,3,Repair,2
ventilation,2023-12-02,20,165,inline,2296,3,Repair,2
ventilation,2023-12-23,20,105,wall-mounted,2297,1,Install,1
ventilation,2023-12-30,0,105,window-mounted,2298,1,Repair,1
ventilation,2023-12-03,10,120,inline,2299,2,Repair,1
ventilation,2023-12-03,0,120,window-mounted,2300,2,Install,1
ventilation,2023-12-21,20,150,inline,2301,2,Install,1
ventilation,2023-12-26,20,135,wall-mounted,2302,2,Repair,1
ventilation,2023-12-08,20,180,inline,2303,3,Install,2
ventilation,2023-12-17,0,180,wall-mounted,2304,3,Repair,2
ventilation,2023-12-18,0,180,inline,2305,3,Repair,2
ventilation,2023-12-10,0,105,wall-mounted,2306,1,Install,1
ventilation,2023-12-13,0,120,inline,2307,2,Repair,1
ventilation,2023-12-16,0,135,wall-mounted,2308,2,Repair,1
ventilation,2023-12-14,0,135,inline,2309,2,Repair,1
ventilation,2023-12-19,0,105,wall-mounted,2310,1,Install,1
ventilation,2023-12-14,0,165,wall-mounted,2311,2,Install,1
ventilation,2023-12-13,0,150,wall-mounted,2312,2,Install,1
ventilation,2023-12-04,0,120,window-mounted,2313,2,Repair,1
ventilation,2023-12-23,0,150,wall-mounted,2314,2,Install,1
ventilation,2023-12-30,10,150,wall-mounted,2315,2,Repair,1
ventilation,2023-12-12,0,150,wall-mounted,2316,2,Install,1
ventilation,2023-12-21,0,180,wall-mounted,2317,2,Install,1
ventilation,2023-12-16,20,135,window-mounted,2318,2,Repair,1
ventilation,2023-12-11,0,165,wall-mounted,2319,3,Repair,2
ventilation,2023-12-20,0,105,wall-mounted,2320,1,Repair,1
ventilation,2023-12-31,0,135,wall-mounted,2321,2,Repair,1
ventilation,2023-12-16,10,135,inline,2322,2,Repair,1
ventilation,2023-12-11,0,135,inline,2323,2,Repair,1
ventilation,2023-12-15,30,165,wall-mounted,2324,3,Install,2
ventilation,2023-12-02,30,165,inline,2325,2,Install,1
ventilation,2023-12-11,0,150,wall-mounted,2326,3,Repair,2
ventilation,2023-12-01,40,105,window-mounted,2327,1,Repair,1
ventilation,2023-12-18,0,120,window-mounted,2328,2,Install,1
ventilation,2023-12-20,0,135,wall-mounted,2329,2,Repair,1
ventilation,2023-12-27,30,120,window-mounted,2330,1,Repair,1
ventilation,2023-12-05,10,120,wall-mounted,2331,2,Repair,1
ventilation,2023-12-17,20,150,wall-mounted,2332,3,Install,2
ventilation,2023-12-12,30,120,inline,2333,2,Repair,1
ventilation,2023-12-20,0,105,window-mounted,2334,1,Install,1
ventilation,2023-12-12,30,135,window-mounted,2335,1,Repair,1
ventilation,2023-12-07,0,105,wall-mounted,2336,1,Install,1
ventilation,2023-12-18,10,180,wall-mounted,2337,3,Install,2
ventilation,2023-12-09,0,165,wall-mounted,2338,2,Install,1
ventilation,2023-12-10,0,120,window-mounted,2339,2,Repair,1
ventilation,2024-01-26,0,150,wall-mounted,2340,2,Repair,1
ventilation,2024-01-24,20,135,inline,2341,2,Repair,1
ventilation,2024-01-15,0,150,wall-mounted,2342,2,Repair,1
ventilation,2024-01-26,30,150,inline,2343,3,Repair,2
ventilation,2024-01-01,0,165,wall-mounted,2344,3,Repair,2
ventilation,2024-01-22,10,120,wall-mounted,2345,2,Repair,1
ventilation,2024-01-26,0,135,wall-mounted,2346,2,Repair,1
ventilation,2024-01-05,0,165,wall-mounted,2347,3,Install,2
ventilation,2024-01-06,10,120,inline,2348,2,Repair,1
ventilation,2024-01-26,30,120,wall-mounted,2349,1,Install,1
ventilation,2024-01-24,0,150,inline,2350,2,Repair,1
ventilation,2024-01-06,10,180,wall-mounted,2351,3,Install,2
ventilation,2024-01-07,10,165,wall-mounted,2352,3,Repair,2
ventilation,2024-01-11,0,165,inline,2353,3,Install,2
ventilation,2024-01-29,30,105,inline,2354,1,Repair,1
ventilation,2024-01-19,20,105,inline,2355,1,Repair,1
ventilation,2024-01-12,0,120,wall-mounted,2356,2,Install,1
ventilation,2024-01-12,0,150,wall-mounted,2357,3,Repair,2
ventilation,2024-01-03,0,120,wall-mounted,2358,1,Repair,1
ventilation,2024-01-26,20,150,inline,2359,3,Install,2
ventilation,2024-01-14,10,165,inline,2360,3,Install,2
ventilation,2024-01-25,0,150,wall-mounted,2361,2,Repair,1
ventilation,2024-01-13,10,105,wall-mounted,2362,1,Repair,1
ventilation,2024-01-26,30,165,wall-mounted,2363,3,Install,2
ventilation,2024-01-23,10,120,inline,2364,2,Install,1
ventilation,2024-01-22,0,165,inline,2365,3,Repair,2
ventilation,2024-01-31,0,135,window-mounted,2366,2,Repair,1
ventilation,2024-01-23,0,105,window-mounted,2367,1,Install,1
ventilation,2024-01-15,0,180,wall-mounted,2368,3,Repair,2
ventilation,2024-01-31,10,150,inline,2369,2,Install,1
ventilation,2024-01-16,10,120,inline,2370,2,Repair,1
ventilation,2024-01-10,20,150,inline,2371,2,Repair,1
ventilation,2024-01-22,0,165,inline,2372,3,Install,2
ventilation,2024-01-04,20,180,wall-mounted,2373,2,Install,1
ventilation,2024-01-13,0,105,window-mounted,2374,1,Install,1
ventilation,2024-01-05,20,105,window-mounted,2375,2,Repair,1
ventilation,2024-01-01,0,120,window-mounted,2376,2,Install,1
ventilation,2024-01-13,0,165,wall-mounted,2377,2,Install,1
ventilation,2024-01-10,10,165,wall-mounted,2378,3,Install,2
ventilation,2024-01-13,0,150,wall-mounted,2379,3,Install,2
ventilation,2024-01-02,30,120,window-mounted,2380,1,Repair,1
ventilation,2024-01-11,10,120,inline,2381,2,Repair,1
ventilation,2024-01-05,40,165,inline,2382,2,Install,1
ventilation,2024-01-07,10,150,wall-mounted,2383,2,Install,1
ventilation,2024-01-22,0,120,wall-mounted,2384,2,Repair,1
ventilation,2024-01-15,0,135,wall-mounted,2385,1,Repair,1
ventilation,2024-01-02,0,150,wall-mounted,2386,2,Install,1
ventilation,2024-01-09,0,135,wall-mounted,2387,2,Repair,1
ventilation,2024-01-30,20,180,wall-mounted,2388,3,Install,2
ventilation,2024-01-21,0,120,wall-mounted,2389,2,Repair,1
ventilation,2024-01-31,30,105,window-mounted,2390,1,Install,1
ventilation,2024-01-29,20,135,wall-mounted,2391,2,Repair,1
ventilation,2024-01-29,0,105,wall-mounted,2392,2,Repair,1
ventilation,2024-01-19,0,105,window-mounted,2393,1,Repair,1
ventilation,2024-01-28,30,150,inline,2394,2,Install,1
ventilation,2024-01-01,0,120,window-mounted,2395,1,Repair,1
