id,date,category,duration,delay
2230,2023-11-11,ventilation,165,60
2231,2023-11-17,ventilation,240,80
2232,2023-11-29,ventilation,180,60
2233,2023-11-14,ventilation,150,40
2234,2023-11-19,ventilation,165,60
2235,2023-11-27,ventilation,240,0
2236,2023-11-19,ventilation,180,60
2237,2023-11-28,ventilation,150,80
2238,2023-11-02,ventilation,150,80
2239,2023-11-03,ventilation,165,80
2240,2023-11-12,ventilation,150,80
2241,2023-11-15,ventilation,210,0
2242,2023-11-16,ventilation,180,60
2243,2023-11-06,ventilation,150,0
2244,2023-11-29,ventilation,165,80
2245,2023-11-04,ventilation,210,80
2246,2023-11-13,ventilation,150,80
2247,2023-11-28,ventilation,180,0
2248,2023-11-24,ventilation,210,40
2249,2023-11-30,ventilation,165,0
2250,2023-11-14,ventilation,240,60
2251,2023-11-19,ventilation,240,60
2252,2023-11-10,ventilation,210,0
2253,2023-11-06,ventilation,150,60
2254,2023-11-25,ventilation,165,0
2255,2023-11-04,ventilation,210,80
2256,2023-11-07,ventilation,165,80
2257,2023-11-21,ventilation,180,60
2258,2023-11-26,ventilation,150,60
2259,2023-11-21,ventilation,210,40
2260,2023-11-28,ventilation,180,0
2261,2023-11-26,ventilation,210,20
2262,2023-11-16,ventilation,210,60
2263,2023-11-08,ventilation,150,80
2264,2023-11-07,ventilation,165,80
2265,2023-12-17,ventilation,180,40
2266,2023-12-06,ventilation,150,20
2267,2023-12-24,ventilation,165,60
2268,2023-12-04,ventilation,240,40
2269,2023-12-01,ventilation,150,0
2270,2023-12-10,ventilation,150,60
2271,2023-12-07,ventilation,240,80
2272,2023-12-07,ventilation,210,20
2273,2023-12-04,ventilation,210,60
2274,2023-12-11,ventilation,180,0
2275,2023-12-13,ventilation,165,0
2276,2023-12-31,ventilation,240,60
2277,2023-12-20,ventilation,180,20
2278,2023-12-21,ventilation,150,0
2279,2023-12-09,ventilation,165,0
2280,2023-12-21,ventilation,150,40
2281,2023-12-07,ventilation,165,0
2282,2023-12-31,ventilation,240,0
2283,2023-12-19,ventilation,210,0
2284,2023-12-07,ventilation,210,60
2285,2023-12-04,ventilation,240,40
2286,2023-12-21,ventilation,180,80
2287,2023-12-14,ventilation,210,60
2288,2023-12-27,ventilation,150,80
2289,2023-12-28,ventilation,240,20
2290,2023-12-22,ventilation,165,20
2291,2023-12-18,ventilation,240,40
2292,2023-12-20,ventilation,180,40
2293,2023-12-15,ventilation,165,40
2294,2023-12-09,ventilation,240,20
2295,2023-12-09,ventilation,240,20
2296,2023-12-14,ventilation,165,20
2297,2023-12-01,ventilation,210,40
2298,2023-12-24,ventilation,165,20
2299,2023-12-06,ventilation,180,20
2300,2023-12-19,ventilation,165,0
2301,2023-12-29,ventilation,165,80
2302,2023-12-14,ventilation,210,80
2303,2023-12-16,ventilation,240,20
2304,2023-12-22,ventilation,240,60
2305,2023-12-08,ventilation,165,80
2306,2023-12-04,ventilation,165,20
2307,2023-12-09,ventilation,210,40
2308,2023-12-06,ventilation,180,80
2309,2023-12-04,ventilation,150,20
2310,2023-12-28,ventilation,240,60
2311,2023-12-21,ventilation,150,40
2312,2023-12-01,ventilation,210,40
2313,2023-12-02,ventilation,165,80
2314,2023-12-05,ventilation,165,0
2315,2023-12-24,ventilation,165,20
2316,2023-12-28,ventilation,150,60
2317,2023-12-30,ventilation,180,0
2318,2023-12-21,ventilation,165,20
2319,2023-12-07,ventilation,240,60
2320,2023-12-22,ventilation,210,60
2321,2023-12-24,ventilation,210,80
2322,2023-12-09,ventilation,210,40
2323,2023-12-16,ventilation,150,20
2324,2024-01-13,ventilation,165,0
2325,2024-01-09,ventilation,180,40
2326,2024-01-26,ventilation,240,20
2327,2024-01-24,ventilation,210,0
2328,2024-01-17,ventilation,165,20
2329,2024-01-30,ventilation,150,20
2330,2024-01-01,ventilation,180,40
2331,2024-01-21,ventilation,150,80
2332,2024-01-25,ventilation,165,40
2333,2024-01-19,ventilation,210,60
2334,2024-01-14,ventilation,150,0
2335,2024-01-15,ventilation,210,40
2336,2024-01-25,ventilation,180,0
2337,2024-01-22,ventilation,165,0
2338,2024-01-17,ventilation,240,20
2339,2024-01-05,ventilation,180,0
2340,2024-01-05,ventilation,210,80
2341,2024-01-12,ventilation,150,0
2342,2024-01-06,ventilation,210,60
2343,2024-01-29,ventilation,150,60
2344,2024-01-26,ventilation,180,0
2345,2024-01-18,ventilation,210,80
2346,2024-01-12,ventilation,240,40
2347,2024-01-03,ventilation,240,40
2348,2024-01-22,ventilation,165,80
2349,2024-01-13,ventilation,180,80
2350,2024-01-18,ventilation,165,40
2351,2024-01-12,ventilation,180,60
2352,2024-01-25,ventilation,150,60
2353,2024-01-07,ventilation,165,80
2354,2024-01-02,ventilation,165,80
2355,2024-01-13,ventilation,210,20
2356,2024-01-24,ventilation,165,0
2357,2024-01-08,ventilation,210,0
2358,2024-01-13,ventilation,210,40
2359,2024-01-15,ventilation,180,80
2360,2024-01-20,ventilation,150,20
2361,2024-01-27,ventilation,165,0
2362,2024-01-02,ventilation,165,0
2363,2024-01-22,ventilation,210,0
2364,2024-01-17,ventilation,165,0
2365,2024-01-19,ventilation,210,20
2366,2024-01-27,ventilation,150,0
2367,2024-01-03,ventilation,165,0
2368,2024-01-13,ventilation,210,0
2369,2024-01-14,ventilation,240,80
2370,2024-01-25,ventilation,240,40
2371,2024-01-13,ventilation,150,80
2372,2024-01-06,ventilation,180,0
2373,2024-01-02,ventilation,180,40
2374,2024-01-10,ventilation,240,60
2375,2024-01-11,ventilation,165,0
2376,2024-01-17,ventilation,165,60
2377,2024-01-24,ventilation,240,0
2378,2024-01-18,ventilation,150,60
2379,2024-01-22,ventilation,240,0
2380,2024-01-30,ventilation,150,40
2381,2024-01-13,ventilation,180,60
2382,2024-01-12,ventilation,180,80
2383,2024-01-02,ventilation,165,0
2384,2024-01-14,ventilation,180,0
2385,2024-01-18,ventilation,240,0
2386,2024-01-25,ventilation,240,0
2387,2024-01-16,ventilation,165,80
2388,2024-01-22,ventilation,180,80
2389,2024-01-18,ventilation,180,20
2390,2024-01-26,ventilation,165,0
2391,2024-01-31,ventilation,240,0
2392,2024-01-11,ventilation,165,0
2393,2024-02-02,ventilation,210,60
2394,2024-02-14,ventilation,210,40
2395,2024-02-08,ventilation,210,60
2396,2024-02-11,ventilation,165,40
2397,2024-02-28,ventilation,240,60
2398,2024-02-27,ventilation,165,80
2399,2024-02-15,ventilation,150,60
2400,2024-02-21,ventilation,240,60
2401,2024-02-04,ventilation,150,60
2402,2024-02-29,ventilation,150,0
2403,2024-02-14,ventilation,180,0
2404,2024-02-22,ventilation,240,20
2405,2024-02-16,ventilation,240,40
2406,2024-02-13,ventilation,165,80
2407,2024-02-23,ventilation,210,40
2408,2024-02-07,ventilation,150,60
2409,2024-02-16,ventilation,210,60
2410,2024-02-27,ventilation,150,0
2411,2024-02-20,ventilation,150,40
2412,2024-03-26,ventilation,165,0
2413,2024-03-11,ventilation,165,80
2414,2024-03-29,ventilation,210,0
2415,2024-03-19,ventilation,210,0
2416,2024-03-04,ventilation,180,60
2417,2024-03-06,ventilation,210,80
2418,2024-03-16,ventilation,180,80
2419,2024-03-26,ventilation,240,80
2420,2024-03-25,ventilation,150,60
2421,2024-03-31,ventilation,165,0
2422,2024-03-30,ventilation,165,40
2423,2024-03-22,ventilation,240,0
2424,2024-03-09,ventilation,210,0
2425,2024-03-14,ventilation,150,60
2426,2024-03-06,ventilation,150,60
2427,2024-03-31,ventilation,150,20
2428,2024-03-09,ventilation,240,40
2429,2024-03-23,ventilation,210,80
2430,2024-03-15,ventilation,180,0
2431,2024-03-14,ventilation,210,20
2432,2024-03-02,ventilation,165,0
2433,2024-03-09,ventilation,210,0
2434,2024-03-01,ventilation,240,60
2435,2024-03-06,ventilation,165,40
2436,2024-03-17,ventilation,210,60
2437,2024-03-06,ventilation,240,0
2438,2024-03-01,ventilation,150,40
2439,2024-03-31,ventilation,240,60
2440,2024-03-16,ventilation,210,20
2441,2024-03-03,ventilation,210,60
2442,2024-03-13,ventilation,150,20
2443,2024-03-12,ventilation,165,0
2444,2024-03-15,ventilation,180,80
2445,2024-03-20,ventilation,180,80
2446,2024-03-27,ventilation,180,20
2447,2024-03-19,ventilation,165,0
2448,2024-03-19,ventilation,240,80
2449,2024-03-15,ventilation,165,0
2450,2024-03-14,ventilation,240,80
2451,2024-03-17,ventilation,180,80
2452,2024-03-29,ventilation,165,60
2453,2024-03-02,ventilation,210,80
2454,2024-03-26,ventilation,165,40
2455,2024-03-22,ventilation,240,40
2456,2024-03-25,ventilation,240,80
2457,2024-03-31,ventilation,210,60
2458,2024-03-16,ventilation,240,60
2459,2024-03-15,ventilation,180,80
2460,2024-03-27,ventilation,210,80
2461,2024-04-14,ventilation,240,40
2462,2024-04-02,ventilation,150,40
2463,2024-04-10,ventilation,240,20
2464,2024-04-07,ventilation,210,80
2465,2024-04-30,ventilation,150,20
2466,2024-04-08,ventilation,150,80
2467,2024-04-07,ventilation,210,0
2468,2024-04-11,ventilation,180,20
2469,2024-04-24,ventilation,210,0
2470,2024-04-19,ventilation,240,60
2471,2024-04-02,ventilation,165,60
2472,2024-04-18,ventilation,150,60
2473,2024-04-28,ventilation,240,60
2474,2024-04-04,ventilation,165,0
2475,2024-04-08,ventilation,240,20
2476,2024-04-17,ventilation,240,40
2477,2024-04-05,ventilation,180,80
2478,2024-04-27,ventilation,150,20
2479,2024-04-05,ventilation,240,80
2480,2024-04-20,ventilation,165,80
2481,2024-04-28,ventilation,180,40
2482,2024-04-03,ventilation,210,40
2483,2024-04-23,ventilation,165,60
2484,2024-04-17,ventilation,180,0
2485,2024-04-16,ventilation,210,40
2486,2024-04-20,ventilation,210,0
2487,2024-04-12,ventilation,180,80
2488,2024-04-03,ventilation,240,20
2489,2024-04-24,ventilation,240,20
2490,2024-04-11,ventilation,240,20
2491,2024-04-25,ventilation,165,20
2492,2024-04-10,ventilation,240,80
2493,2024-04-22,ventilation,180,80
2494,2024-04-03,ventilation,240,80
2495,2024-04-22,ventilation,240,60
2496,2024-04-27,ventilation,150,0
2497,2024-04-01,ventilation,240,60
2498,2024-04-25,ventilation,165,20
2499,2024-04-06,ventilation,240,80
2500,2024-04-08,ventilation,210,0
2501,2024-04-25,ventilation,150,60
2502,2024-04-08,ventilation,180,80
2503,2024-04-11,ventilation,210,0
2504,2024-04-28,ventilation,240,80
2505,2024-04-17,ventilation,210,20
2506,2024-04-07,ventilation,180,80
2507,2024-04-28,ventilation,180,80
2508,2024-04-15,ventilation,165,20
2509,2024-04-10,ventilation,180,60
2510,2024-04-13,ventilation,240,80
2511,2024-04-11,ventilation,210,20
2512,2024-04-01,ventilation,165,20
2513,2024-04-20,ventilation,180,40
2514,2024-04-30,ventilation,180,20
2515,2024-04-17,ventilation,150,0
2516,2024-04-05,ventilation,240,60
2517,2024-04-04,ventilation,150,20
2518,2024-04-11,ventilation,150,40
2519,2024-04-10,ventilation,240,40
2520,2024-04-28,ventilation,165,80
2521,2024-04-13,ventilation,165,40
2522,2024-04-14,ventilation,165,0
2523,2024-04-11,ventilation,180,20
2524,2024-04-03,ventilation,150,20
2525,2024-04-01,ventilation,240,20
2526,2024-04-07,ventilation,240,80
2527,2024-04-29,ventilation,165,40
2528,2024-04-30,ventilation,165,40
2529,2024-04-17,ventilation,150,20
2530,2024-05-28,ventilation,240,40
2531,2024-05-04,ventilation,180,0
2532,2024-05-21,ventilation,210,80
2533,2024-05-10,ventilation,180,40
2534,2024-05-10,ventilation,150,60
2535,2024-05-06,ventilation,165,0
2536,2024-05-23,ventilation,180,20
2537,2024-05-16,ventilation,240,80
2538,2024-05-09,ventilation,165,20
2539,2024-05-10,ventilation,180,40
2540,2024-05-26,ventilation,150,60
2541,2024-05-25,ventilation,180,40
2542,2024-05-05,ventilation,180,0
2543,2024-05-11,ventilation,180,60
2544,2024-05-10,ventilation,180,60
2545,2024-05-10,ventilation,180,80
2546,2024-05-08,ventilation,210,60
2547,2024-05-17,ventilation,210,80
2548,2024-05-19,ventilation,240,0
2549,2024-05-19,ventilation,180,20
2550,2024-05-12,ventilation,240,60
2551,2024-05-18,ventilation,240,0
2552,2024-05-08,ventilation,150,20
2553,2024-05-19,ventilation,240,60
2554,2024-05-29,ventilation,150,20
2555,2024-05-27,ventilation,180,60
2556,2024-05-08,ventilation,210,60
2557,2024-05-17,ventilation,210,40
2558,2024-05-20,ventilation,150,60
2559,2024-05-17,ventilation,210,40
2560,2024-05-12,ventilation,180,0
2561,2024-05-23,ventilation,165,40
2562,2024-05-15,ventilation,165,80
2563,2024-05-12,ventilation,180,80
2564,2024-05-07,ventilation,150,60
2565,2024-05-14,ventilation,150,60
2566,2024-05-19,ventilation,150,80
2567,2024-05-21,ventilation,240,60
2568,2024-05-05,ventilation,240,0
2569,2024-05-24,ventilation,165,20
2570,2024-05-20,ventilation,150,0
2571,2024-05-03,ventilation,180,0
2572,2024-05-03,ventilation,165,40
2573,2024-05-29,ventilation,150,60
2574,2024-05-10,ventilation,240,60
2575,2024-05-07,ventilation,165,80
2576,2024-05-07,ventilation,150,80
2577,2024-05-26,ventilation,240,20
2578,2024-05-01,ventilation,210,60
2579,2024-05-28,ventilation,210,20
2580,2024-05-11,ventilation,165,0
2581,2024-05-02,ventilation,180,40
2582,2024-05-18,ventilation,180,60
2583,2024-05-09,ventilation,240,60
2584,2024-05-27,ventilation,240,80
2585,2024-05-10,ventilation,180,60
2586,2024-05-05,ventilation,210,80
2587,2024-05-05,ventilation,240,0
2588,2024-05-17,ventilation,150,40
2589,2024-05-20,ventilation,165,40
2590,2024-05-14,ventilation,150,80
2591,2024-05-07,ventilation,240,20
2592,2024-05-31,ventilation,150,0
2593,2024-05-20,ventilation,165,60
2594,2024-05-20,ventilation,210,40
2595,2024-05-12,ventilation,240,80
2596,2024-05-16,ventilation,180,60
2597,2024-05-12,ventilation,210,20
2598,2024-05-25,ventilation,150,60
2599,2024-06-06,ventilation,240,40
2600,2024-06-03,ventilation,180,40
2601,2024-06-27,ventilation,240,20
2602,2024-06-11,ventilation,150,80
2603,2024-06-24,ventilation,210,80
2604,2024-06-22,ventilation,210,60
2605,2024-06-28,ventilation,240,60
2606,2024-06-24,ventilation,210,0
2607,2024-06-03,ventilation,240,60
2608,2024-06-07,ventilation,180,80
2609,2024-06-03,ventilation,150,20
2610,2024-06-22,ventilation,165,60
2611,2024-06-05,ventilation,150,20
2612,2024-06-10,ventilation,165,60
2613,2024-06-27,ventilation,180,80
2614,2024-06-01,ventilation,240,40
2615,2024-06-19,ventilation,240,40
2616,2024-06-15,ventilation,165,20
2617,2024-06-11,ventilation,150,0
2618,2024-06-23,ventilation,180,20
2619,2024-06-27,ventilation,150,20
2620,2024-06-02,ventilation,240,20
2621,2024-06-10,ventilation,150,20
2622,2024-06-14,ventilation,240,20
2623,2024-06-22,ventilation,180,0
2624,2024-06-18,ventilation,210,0
2625,2024-06-22,ventilation,180,60
2626,2024-06-02,ventilation,180,0
2627,2024-06-10,ventilation,180,80
2628,2024-06-16,ventilation,210,20
2629,2024-06-04,ventilation,180,20
2630,2024-06-01,ventilation,165,0
2631,2024-06-19,ventilation,240,60
2632,2024-06-15,ventilation,240,0
2633,2024-06-01,ventilation,165,40
2634,2024-06-29,ventilation,150,20
2635,2024-06-10,ventilation,240,20
2636,2024-06-14,ventilation,165,20
2637,2024-06-08,ventilation,210,60
2638,2024-06-22,ventilation,165,80
2639,2024-06-15,ventilation,150,20
2640,2024-06-04,ventilation,180,20
2641,2024-06-06,ventilation,240,80
2642,2024-06-20,ventilation,210,0
2643,2024-07-10,ventilation,240,80
2644,2024-07-29,ventilation,210,40
2645,2024-07-24,ventilation,150,0
2646,2024-07-11,ventilation,165,60
2647,2024-07-10,ventilation,180,40
2648,2024-07-26,ventilation,150,0
2649,2024-07-03,ventilation,165,80
2650,2024-07-23,ventilation,165,40
2651,2024-07-13,ventilation,240,0
2652,2024-07-28,ventilation,210,20
2653,2024-07-17,ventilation,150,80
2654,2024-07-21,ventilation,150,0
2655,2024-07-09,ventilation,165,60
2656,2024-07-12,ventilation,150,0
2657,2024-08-22,ventilation,240,20
2658,2024-08-24,ventilation,240,80
2659,2024-08-06,ventilation,210,0
2660,2024-08-08,ventilation,240,0
2661,2024-08-08,ventilation,180,20
2662,2024-08-07,ventilation,210,20
2663,2024-08-27,ventilation,240,20
2664,2024-08-23,ventilation,210,0
2665,2024-08-10,ventilation,180,80
2666,2024-08-13,ventilation,165,80
2667,2024-08-05,ventilation,150,40
2668,2024-08-14,ventilation,150,40
2669,2024-08-25,ventilation,240,60
2670,2024-08-06,ventilation,210,0
2671,2024-08-18,ventilation,150,20
2672,2024-08-14,ventilation,150,60
2673,2024-08-01,ventilation,165,20
2674,2024-08-01,ventilation,165,80
2675,2024-08-12,ventilation,210,20
2676,2024-08-24,ventilation,210,40
2677,2024-08-15,ventilation,240,60
2678,2024-08-30,ventilation,165,80
2679,2024-08-14,ventilation,180,0
2680,2024-08-25,ventilation,180,80
2681,2024-08-18,ventilation,210,80
2682,2024-08-16,ventilation,150,60
2683,2024-08-06,ventilation,240,80
2684,2024-08-04,ventilation,240,0
2685,2024-08-11,ventilation,165,80
2686,2024-08-17,ventilation,180,0
2687,2024-08-20,ventilation,180,80
2688,2024-09-30,ventilation,180,80
2689,2024-09-25,ventilation,210,60
2690,2024-09-20,ventilation,240,20
2691,2024-09-02,ventilation,165,60
2692,2024-09-29,ventilation,150,60
2693,2024-09-22,ventilation,210,80
2694,2024-09-18,ventilation,210,80
2695,2024-09-19,ventilation,165,0
2696,2024-09-25,ventilation,150,80
2697,2024-09-14,ventilation,165,0
2698,2024-09-13,ventilation,180,60
2699,2024-09-06,ventilation,180,0
2700,2024-09-08,ventilation,165,40
2701,2024-09-05,ventilation,210,40
2702,2024-09-29,ventilation,150,80
2703,2024-09-30,ventilation,210,60
2704,2024-09-20,ventilation,165,20
2705,2024-09-27,ventilation,150,80
2706,2024-09-02,ventilation,180,0
2707,2024-09-23,ventilation,210,0
2708,2024-09-30,ventilation,150,60
2709,2024-09-04,ventilation,165,80
2710,2024-09-09,ventilation,165,60
2711,2024-09-02,ventilation,210,20
2712,2024-09-10,ventilation,165,20
2713,2024-09-26,ventilation,150,40
2714,2024-09-21,ventilation,180,20
2715,2024-09-27,ventilation,240,60
2716,2024-09-03,ventilation,180,40
2717,2024-09-15,ventilation,240,40
2718,2024-09-21,ventilation,240,80
2719,2024-09-19,ventilation,150,0
2720,2024-09-08,ventilation,240,20
2721,2024-09-11,ventilation,165,20
2722,2024-09-25,ventilation,240,60
2723,2024-09-19,ventilation,150,40
2724,2024-09-15,ventilation,210,80
2725,2024-09-10,ventilation,150,20
2726,2024-09-30,ventilation,180,40
2727,2024-09-02,ventilation,180,80
2728,2024-09-13,ventilation,165,80
2729,2024-09-30,ventilation,165,80
2730,2024-09-10,ventilation,240,20
2731,2024-09-01,ventilation,180,40
2732,2024-09-27,ventilation,165,0
2733,2024-09-19,ventilation,165,60
2734,2024-09-05,ventilation,165,0
2735,2024-09-16,ventilation,180,80
2736,2024-09-17,ventilation,150,40
2737,2024-09-19,ventilation,240,0
2738,2024-09-18,ventilation,240,60
2739,2024-09-20,ventilation,210,20
2740,2024-09-16,ventilation,240,40
2741,2024-09-15,ventilation,165,60
2742,2024-09-09,ventilation,150,80
2743,2024-09-15,ventilation,180,60
2744,2024-09-07,ventilation,165,60
2745,2024-09-15,ventilation,150,80
2746,2024-09-10,ventilation,240,0
2747,2024-09-14,ventilation,150,0
2748,2024-09-14,ventilation,240,0
2749,2024-09-03,ventilation,150,80
2750,2024-09-29,ventilation,180,60
2751,2024-09-08,ventilation,210,0
2752,2024-09-10,ventilation,210,40
2753,2024-09-28,ventilation,210,80
2754,2024-09-17,ventilation,240,20
2755,2024-09-09,ventilation,210,80
2756,2024-09-26,ventilation,210,40
2757,2024-09-30,ventilation,150,20
2758,2024-09-11,ventilation,210,20
2759,2024-09-28,ventilation,180,40
2760,2024-09-07,ventilation,150,60
2761,2024-09-08,ventilation,210,0
2762,2024-09-13,ventilation,210,0
2763,2024-09-22,ventilation,240,40
2764,2022-10-10,plumber,135,60
2765,2022-10-10,plumber,120,15
2766,2022-10-30,plumber,105,15
2767,2022-10-28,plumber,150,30
2768,2022-10-08,plumber,120,60
2769,2022-10-14,plumber,150,45
2770,2022-10-25,plumber,165,30
2771,2022-10-14,plumber,150,0
2772,2022-10-26,plumber,105,0
2773,2022-10-14,plumber,120,45
2774,2022-10-22,plumber,120,30
2775,2022-10-26,plumber,120,30
2776,2022-10-13,plumber,165,30
2777,2022-10-23,plumber,165,45
2778,2022-10-04,plumber,150,0
