Id,Date,Payment Method,Payment Duration
2688,2023-08-19,Cash,0
2689,2023-08-07,PayNow,5
2690,2023-08-11,PayNow,5
2691,2023-08-17,PayNow,10
2692,2023-08-21,PayNow,3
2693,2023-08-25,PayNow,3
2694,2023-08-15,Cash,0
2695,2023-08-25,Cash,0
2696,2023-08-12,PayNow,3
2697,2023-08-24,PayNow,3
2698,2023-08-26,PayNow,3
2699,2023-08-31,Cash,0
2700,2023-08-15,PayNow,3
2701,2023-08-18,PayNow,5
2702,2023-08-07,PayNow,3
2703,2023-08-17,Cash,0
2704,2023-08-19,PayNow,5
2705,2023-08-12,Cash,0
2706,2023-08-03,PayNow,3
2707,2023-08-14,PayNow,7
2708,2023-08-02,Cash,0
2709,2023-08-12,PayNow,5
2710,2023-08-03,Cash,0
2711,2023-08-02,PayNow,3
2712,2023-08-07,Cash,0
2713,2023-08-29,PayNow,3
2714,2023-08-23,Cash,0
2715,2023-08-01,Cash,0
2716,2023-08-07,PayNow,7
2717,2023-08-06,Bank Transfer,3
2718,2023-08-16,PayNow,3
2719,2023-08-28,Cash,0
2720,2023-08-12,Bank Transfer,3
2721,2023-08-24,Cash,0
2722,2023-08-13,PayNow,7
2723,2023-08-26,PayNow,7
2724,2023-08-08,Cash,0
2725,2023-08-07,PayNow,5
2726,2023-08-18,PayNow,3
2727,2023-08-22,PayNow,5
2728,2023-08-14,PayNow,7
2729,2023-08-04,PayNow,7
2730,2023-08-28,Bank Transfer,3
2731,2023-08-07,PayNow,5
2732,2023-08-24,Cash,0
2733,2023-08-28,PayNow,3
2734,2023-08-17,Cash,0
2735,2023-08-13,PayNow,5
2736,2023-08-15,Cash,0
2737,2023-08-15,PayNow,5
2738,2023-08-13,Cash,0
2739,2023-09-13,Bank Transfer,3
2740,2023-09-09,Bank Transfer,3
2741,2023-09-01,Bank Transfer,7
2742,2023-09-16,PayNow,3
2743,2023-09-19,PayNow,3
2744,2023-09-04,Bank Transfer,5
2745,2023-09-21,PayNow,5
2746,2023-09-02,PayNow,7
2747,2023-09-07,Cash,0
2748,2023-09-11,PayNow,5
2749,2023-09-15,PayNow,3
2750,2023-09-30,Cash,0
2751,2023-09-07,Bank Transfer,7
2752,2023-09-05,Cash,0
2753,2023-09-14,PayNow,3
2754,2023-09-11,Bank Transfer,5
2755,2023-09-01,Bank Transfer,3
2756,2023-09-15,Bank Transfer,10
2757,2023-09-29,PayNow,3
2758,2023-09-04,PayNow,5
2759,2023-09-20,Cash,0
2760,2023-09-14,PayNow,5
2761,2023-09-30,Cash,0
2762,2023-09-06,Cash,0
2763,2023-09-14,PayNow,3
2764,2023-09-28,Cash,0
2765,2023-09-10,PayNow,5
2766,2023-09-10,Bank Transfer,3
2767,2023-09-04,Bank Transfer,3
2768,2023-09-18,Bank Transfer,3
2769,2023-09-17,PayNow,7
2770,2023-09-08,PayNow,7
2771,2023-09-04,PayNow,3
2772,2023-09-16,Bank Transfer,3
2773,2023-09-14,Bank Transfer,3
2774,2023-09-14,PayNow,3
2775,2023-09-25,Bank Transfer,3
2776,2023-09-18,PayNow,3
2777,2023-09-11,Cash,0
2778,2023-09-29,Bank Transfer,3
2779,2023-09-23,PayNow,3
2780,2023-09-27,Cash,0
2781,2023-09-12,PayNow,5
2782,2023-09-15,PayNow,3
2783,2023-09-20,Cash,0
2784,2023-09-22,PayNow,5
2785,2023-09-29,PayNow,5
2786,2023-09-26,Cash,0
2787,2023-09-07,Cash,0
2788,2023-09-29,PayNow,7
2789,2023-09-30,Cash,0
2790,2023-09-12,Cash,0
2791,2023-09-25,PayNow,5
2792,2023-09-02,PayNow,3
2793,2023-09-13,Cash,0
2794,2023-09-01,Bank Transfer,5
2795,2023-09-19,Cash,0
2796,2023-09-09,Cash,0
2797,2023-09-23,Cash,0
2798,2023-09-05,PayNow,5
2799,2023-09-04,PayNow,7
2800,2023-09-04,Bank Transfer,5
2801,2023-09-21,PayNow,5
2802,2023-09-15,Cash,0
2803,2023-09-11,PayNow,7
2804,2023-09-03,Bank Transfer,3
2805,2023-09-06,PayNow,7
2806,2023-09-14,PayNow,5
2807,2023-09-17,Cash,0
2808,2023-09-20,Cash,0
2809,2023-09-24,PayNow,5
2810,2023-09-23,PayNow,5
2811,2023-09-12,PayNow,5
2812,2023-09-12,Cash,0
2813,2023-09-02,Bank Transfer,3
2814,2023-09-06,Cash,0
2815,2023-09-19,Cash,0
2816,2023-09-19,Bank Transfer,5
2817,2023-09-27,PayNow,5
2818,2023-09-26,Bank Transfer,7
2819,2023-09-18,Bank Transfer,5
2820,2023-09-08,Cash,0
2821,2023-09-18,PayNow,3
2822,2023-09-09,PayNow,7
2823,2023-09-14,PayNow,3
2824,2023-09-27,PayNow,3
2825,2023-09-29,Cash,0
2826,2023-09-10,PayNow,3
2827,2023-09-17,PayNow,3
2828,2023-09-29,PayNow,5
2829,2023-09-19,Cash,0
2830,2023-09-09,Cash,0
2831,2023-09-18,Cash,0
2832,2023-09-13,Cash,0
2833,2023-09-28,PayNow,3
2834,2023-09-25,PayNow,5
2835,2023-09-27,PayNow,5
2836,2023-09-04,Cash,0
2837,2023-09-02,PayNow,5
2838,2023-09-09,Cash,0
2839,2023-09-05,PayNow,5
2840,2023-09-25,PayNow,3
2841,2023-09-19,PayNow,3
2842,2023-09-15,PayNow,5
2843,2023-09-07,Bank Transfer,3
2844,2023-09-04,PayNow,3
2845,2023-09-12,PayNow,3
2846,2023-09-10,Cash,0
2847,2023-09-28,Bank Transfer,3
2848,2023-09-04,Cash,0
2849,2023-09-11,Cash,0
2850,2023-09-02,Cash,0
2851,2023-09-13,Cash,0
2852,2023-09-21,PayNow,5
2853,2023-09-02,PayNow,3
2854,2023-09-19,PayNow,3
2855,2023-09-19,Cash,0
2856,2023-09-12,PayNow,7
2857,2023-09-25,Cash,0
2858,2023-09-30,Cash,0
2859,2023-09-12,PayNow,5
2860,2023-09-10,PayNow,5
2861,2023-09-02,PayNow,3
2862,2023-09-29,PayNow,3
2863,2023-09-08,Cash,0
2864,2023-09-05,PayNow,7
2865,2023-09-10,Cash,0
2866,2023-09-19,Cash,0
2867,2023-09-15,Bank Transfer,5
2868,2023-09-06,Cash,0
2869,2023-09-26,Cash,0
2870,2023-09-03,Cash,0
2871,2023-09-10,PayNow,5
2872,2023-09-05,Bank Transfer,5
2873,2023-09-07,PayNow,7
2874,2023-09-15,PayNow,5
2875,2023-09-15,Cash,0
2876,2023-09-06,Cash,0
2877,2023-09-01,Cash,0
2878,2023-09-25,PayNow,3
2879,2023-09-09,PayNow,5
2880,2023-09-21,PayNow,7
2881,2023-09-16,Bank Transfer,3
2882,2023-09-19,Cash,0
2883,2023-09-17,PayNow,3
2884,2023-09-06,Cash,0
2885,2023-09-14,PayNow,5
2886,2023-09-18,PayNow,3
2887,2023-09-22,PayNow,3
2888,2023-09-05,PayNow,7
2889,2023-09-15,Cash,0
2890,2023-09-03,Cash,0
2891,2023-09-05,Cash,0
2892,2023-09-07,PayNow,5
2893,2023-09-28,Cash,0
2894,2023-09-06,PayNow,3
2895,2023-09-06,Bank Transfer,3
2896,2023-09-24,Cash,0
2897,2023-09-15,Bank Transfer,5
2898,2023-09-28,PayNow,7
2899,2023-09-16,PayNow,5
2900,2023-09-05,PayNow,3
2901,2023-09-03,PayNow,5
2902,2023-09-27,PayNow,3
2903,2023-09-13,Cash,0
2904,2023-09-16,PayNow,5
2905,2023-09-22,PayNow,7
2906,2023-09-18,PayNow,5
2907,2023-09-23,PayNow,5
2908,2023-09-03,PayNow,3
2909,2023-09-22,PayNow,5
2910,2023-09-25,PayNow,7
2911,2023-09-07,Cash,0
2912,2023-09-21,Bank Transfer,3
2913,2023-09-24,PayNow,3
2914,2023-09-08,Cash,0
2915,2023-09-18,Cash,0
2916,2023-09-04,Cash,0
2917,2023-09-01,PayNow,5
2918,2023-09-01,Cash,0
2919,2023-09-03,PayNow,3
2920,2023-09-29,Cash,0
2921,2023-09-02,PayNow,5
2922,2023-09-05,PayNow,3
2923,2023-09-04,PayNow,3
2924,2023-09-19,PayNow,5
2925,2023-09-09,PayNow,5
2926,2023-09-10,Bank Transfer,5
2927,2023-09-29,PayNow,7
2928,2023-09-06,PayNow,5
2929,2023-09-01,PayNow,7
2930,2023-09-30,PayNow,5
2931,2023-09-15,Bank Transfer,3
2932,2023-09-27,PayNow,3
2933,2023-09-09,PayNow,3
2934,2023-09-04,PayNow,3
2935,2023-09-18,PayNow,3
2936,2023-09-01,PayNow,3
2937,2023-09-24,Cash,0
2938,2023-09-29,PayNow,5
2939,2023-09-09,PayNow,3
2940,2023-09-26,Cash,0
2941,2023-09-23,PayNow,3
2942,2023-09-16,Cash,0
2943,2023-09-05,PayNow,5
2944,2023-09-07,PayNow,3
2945,2023-09-23,Cash,0
2946,2023-09-13,Cash,0
2947,2023-09-04,PayNow,3
2948,2023-09-09,Cash,0
2949,2023-09-19,Cash,0
2950,2023-09-03,Cash,0
2951,2023-09-18,PayNow,3
2952,2023-09-21,PayNow,5
2953,2023-09-04,Bank Transfer,3
2954,2023-09-17,PayNow,3
2955,2023-09-15,Bank Transfer,7
2956,2023-09-04,PayNow,5
2957,2023-09-02,PayNow,3
2958,2023-09-21,PayNow,7
2959,2023-09-04,PayNow,5
2960,2023-09-26,PayNow,5
2961,2023-09-27,Cash,0
2962,2023-09-09,Cash,0
2963,2023-09-03,PayNow,5
2964,2023-09-24,Bank Transfer,7
2965,2023-09-13,Cash,0
2966,2023-09-13,Bank Transfer,3
2967,2023-09-03,Cash,0
2968,2023-09-20,Cash,0
2969,2023-09-12,PayNow,3
2970,2023-09-29,Bank Transfer,3
2971,2023-09-14,PayNow,7
2972,2023-09-05,PayNow,5
2973,2023-09-07,Bank Transfer,3
2974,2023-09-11,PayNow,10
2975,2023-09-05,PayNow,5
2976,2023-09-10,Cash,0
2977,2023-09-14,PayNow,3
2978,2023-09-05,Cash,0
2979,2023-09-24,PayNow,3
2980,2023-09-21,Bank Transfer,3
2981,2023-09-08,PayNow,7
2982,2023-09-03,Cash,0
2983,2023-09-11,PayNow,3
2984,2023-09-07,Cash,0
2985,2023-09-01,Cash,0
2986,2023-09-05,Bank Transfer,5
2987,2023-09-12,Cash,0
2988,2023-09-23,PayNow,3
2989,2023-09-08,PayNow,3
2990,2023-09-07,Bank Transfer,5
2991,2023-09-11,PayNow,3
2992,2023-09-05,Bank Transfer,3
2993,2023-09-03,PayNow,5
2994,2023-09-29,PayNow,5
2995,2023-09-20,Bank Transfer,5
2996,2023-09-08,Bank Transfer,5
2997,2023-09-11,PayNow,5
2998,2023-09-16,Cash,0
2999,2023-09-11,Cash,0
3000,2023-09-30,Bank Transfer,5
3001,2023-09-23,PayNow,3
3002,2023-09-24,PayNow,3
3003,2023-09-23,Cash,0
3004,2023-09-22,PayNow,3
3005,2023-09-14,Cash,0
3006,2023-09-14,PayNow,3
3007,2023-09-07,Bank Transfer,5
3008,2023-09-08,PayNow,3
3009,2023-09-03,Cash,0
3010,2023-09-24,Cash,0
3011,2023-09-01,PayNow,5
3012,2023-09-08,PayNow,3
3013,2023-09-30,Cash,0
3014,2023-09-16,Cash,0
3015,2023-09-18,Bank Transfer,3
3016,2023-09-10,PayNow,3
3017,2023-09-11,PayNow,3
3018,2023-09-03,Bank Transfer,3
3019,2023-09-16,Cash,0
3020,2023-09-17,PayNow,5
3021,2023-09-11,Bank Transfer,3
3022,2023-09-17,PayNow,3
3023,2023-09-23,PayNow,3
3024,2023-09-28,PayNow,3
3025,2023-09-07,PayNow,3
3026,2023-09-19,PayNow,3
3027,2023-09-25,PayNow,7
3028,2023-09-24,PayNow,7
3029,2023-09-04,PayNow,3
3030,2023-09-07,Cash,0
3031,2023-09-18,PayNow,3
3032,2023-09-30,PayNow,7
3033,2023-09-23,PayNow,7
3034,2023-09-09,Cash,0
3035,2023-09-13,PayNow,3
3036,2023-09-12,Cash,0
3037,2023-09-06,Cash,0
3038,2023-09-13,Cash,0
3039,2023-09-06,PayNow,3
3040,2023-09-04,Cash,0
3041,2023-09-05,Cash,0
3042,2023-09-26,PayNow,10
3043,2023-09-08,PayNow,3
3044,2023-09-06,PayNow,3
3045,2023-09-05,PayNow,3
3046,2023-09-07,PayNow,5
3047,2023-09-06,PayNow,3
3048,2023-09-23,PayNow,3
3049,2023-09-25,PayNow,3
3050,2023-09-22,PayNow,3
3051,2023-09-02,Cash,0
3052,2023-09-19,Bank Transfer,5
3053,2023-09-26,Cash,0
3054,2023-09-10,PayNow,7
3055,2023-09-10,Bank Transfer,3
3056,2023-09-22,PayNow,3
3057,2023-09-20,PayNow,3
3058,2023-09-10,PayNow,3
3059,2023-09-08,PayNow,5
3060,2023-09-25,PayNow,5
3061,2023-09-07,Cash,0
3062,2023-09-13,Cash,0
3063,2023-09-08,Cash,0
3064,2023-09-20,Cash,0
3065,2023-09-20,PayNow,3
3066,2023-09-04,PayNow,3
3067,2023-09-21,Cash,0
3068,2023-09-23,PayNow,3
3069,2023-09-14,PayNow,5
3070,2023-09-17,PayNow,3
3071,2023-09-10,PayNow,5
3072,2023-09-05,PayNow,5
3073,2023-09-04,PayNow,3
3074,2023-09-21,PayNow,5
3075,2023-09-29,PayNow,5
3076,2023-09-10,PayNow,5
3077,2023-09-23,PayNow,5
3078,2023-09-04,Bank Transfer,3
3079,2023-09-21,PayNow,3
3080,2023-09-21,Bank Transfer,5
3081,2023-09-05,Cash,0
3082,2023-09-09,Bank Transfer,5
3083,2023-09-12,PayNow,3
3084,2023-09-01,Cash,0
3085,2023-09-05,PayNow,3
3086,2023-09-11,PayNow,5
3087,2023-09-11,Bank Transfer,5
3088,2023-09-23,PayNow,7
3089,2023-09-03,PayNow,3
3090,2023-09-08,PayNow,5
3091,2023-09-02,Cash,0
3092,2023-09-10,Cash,0
3093,2023-09-30,PayNow,7
3094,2023-09-07,Cash,0
3095,2023-09-21,PayNow,5
3096,2023-09-24,Bank Transfer,5
3097,2023-09-15,Bank Transfer,5
3098,2023-09-23,PayNow,3
3099,2023-09-29,Bank Transfer,3
3100,2023-09-25,Cash,0
3101,2023-09-06,Cash,0
3102,2023-09-02,Bank Transfer,3
3103,2023-09-28,PayNow,5
3104,2023-09-06,Cash,0
3105,2023-09-05,PayNow,3
3106,2023-09-03,Cash,0
3107,2023-09-12,Cash,0
3108,2023-09-28,Cash,0
3109,2023-09-30,Cash,0
3110,2023-09-04,Cash,0
3111,2023-09-11,Cash,0
3112,2023-09-12,Bank Transfer,5
3113,2023-09-14,Bank Transfer,3
3114,2023-09-22,PayNow,7
3115,2023-09-04,Cash,0
3116,2023-09-01,Cash,0
3117,2023-09-22,PayNow,3
3118,2023-09-07,Bank Transfer,3
3119,2023-09-28,PayNow,3
3120,2023-09-28,Bank Transfer,3
3121,2023-09-21,PayNow,5
3122,2023-09-04,Cash,0
3123,2023-09-22,Cash,0
3124,2023-09-24,PayNow,3
3125,2023-09-25,PayNow,3
3126,2023-09-28,Cash,0
3127,2023-09-15,PayNow,3
3128,2023-09-15,PayNow,5
3129,2023-10-20,PayNow,3
3130,2023-10-27,PayNow,3
3131,2023-10-20,Cash,0
3132,2023-10-15,Bank Transfer,3
3133,2023-10-19,Bank Transfer,3
3134,2023-10-24,PayNow,5
3135,2023-10-04,Bank Transfer,5
3136,2023-10-23,PayNow,7
3137,2023-10-19,PayNow,3
3138,2023-10-11,PayNow,7
3139,2023-10-31,Cash,0
3140,2023-10-30,PayNow,3
3141,2023-10-10,Cash,0
3142,2023-10-24,PayNow,3
3143,2023-10-15,PayNow,3
3144,2023-10-24,PayNow,5
3145,2023-10-16,PayNow,7
3146,2023-10-12,PayNow,3
3147,2023-10-24,PayNow,5
3148,2023-10-13,Cash,0
3149,2023-10-10,Bank Transfer,3
3150,2023-10-29,Cash,0
3151,2023-10-22,Cash,0
3152,2023-10-01,PayNow,3
3153,2023-10-06,PayNow,3
3154,2023-10-10,PayNow,5
3155,2023-10-13,PayNow,3
3156,2023-10-02,Cash,0
3157,2023-10-04,PayNow,7
3158,2023-10-28,PayNow,3
3159,2023-10-19,PayNow,3
3160,2023-10-16,Cash,0
3161,2023-10-08,Cash,0
3162,2023-10-19,PayNow,3
3163,2023-10-28,PayNow,5
3164,2023-10-18,Cash,0
3165,2023-10-16,PayNow,3
3166,2023-10-07,PayNow,3
3167,2023-10-27,PayNow,5
3168,2023-10-21,PayNow,5
3169,2023-10-10,PayNow,3
3170,2023-10-06,PayNow,5
3171,2023-10-12,Cash,0
3172,2023-10-08,Cash,0
3173,2023-10-03,PayNow,3
3174,2023-10-04,Bank Transfer,3
3175,2023-10-14,PayNow,3
3176,2023-10-01,PayNow,3
3177,2023-10-27,Cash,0
3178,2023-10-22,PayNow,5
3179,2023-10-12,Cash,0
3180,2023-10-27,Cash,0
3181,2023-10-07,PayNow,3
3182,2023-10-11,Bank Transfer,3
3183,2023-10-29,PayNow,5
3184,2023-10-04,PayNow,7
3185,2023-10-11,Bank Transfer,5
3186,2023-10-03,Cash,0
3187,2023-10-20,PayNow,5
3188,2023-10-14,PayNow,3
3189,2023-10-11,PayNow,3
3190,2023-10-14,PayNow,7
3191,2023-10-31,PayNow,3
3192,2023-10-29,PayNow,3
3193,2023-10-07,PayNow,7
3194,2023-10-17,Bank Transfer,3
3195,2023-10-14,PayNow,3
3196,2023-10-26,PayNow,3
3197,2023-10-09,Cash,0
3198,2023-10-30,Cash,0
3199,2023-10-07,PayNow,5
3200,2023-10-11,Cash,0
3201,2023-10-25,Bank Transfer,5
3202,2023-10-30,Bank Transfer,3
3203,2023-10-10,PayNow,7
3204,2023-10-29,Cash,0
3205,2023-10-13,Bank Transfer,5
3206,2023-10-08,PayNow,5
3207,2023-10-16,PayNow,7
3208,2023-10-14,PayNow,5
3209,2023-10-18,PayNow,3
3210,2023-10-19,PayNow,5
3211,2023-10-23,Cash,0
3212,2023-10-17,PayNow,5
3213,2023-10-22,Bank Transfer,3
3214,2023-10-07,PayNow,5
3215,2023-10-19,Cash,0
3216,2023-10-09,PayNow,3
3217,2023-10-13,Cash,0
3218,2023-10-25,PayNow,3
3219,2023-10-07,PayNow,5
3220,2023-10-01,PayNow,5
3221,2023-10-31,PayNow,5
3222,2023-10-03,PayNow,3
3223,2023-10-04,PayNow,5
3224,2023-10-15,Cash,0
3225,2023-10-15,PayNow,3
3226,2023-10-16,PayNow,5
3227,2023-10-04,Bank Transfer,3
3228,2023-10-06,PayNow,5
3229,2023-10-06,PayNow,3
3230,2023-10-28,PayNow,3
3231,2023-10-11,PayNow,5
3232,2023-10-29,PayNow,3
3233,2023-10-29,PayNow,5
3234,2023-10-05,Cash,0
3235,2023-10-19,Cash,0
3236,2023-10-08,PayNow,5
3237,2023-10-20,Cash,0
3238,2023-10-23,PayNow,3
3239,2023-10-17,PayNow,5
3240,2023-10-13,Cash,0
3241,2023-10-17,Cash,0
3242,2023-10-25,PayNow,3
3243,2023-10-14,Bank Transfer,5
3244,2023-10-14,Cash,0
3245,2023-10-08,PayNow,3
3246,2023-10-15,Bank Transfer,3
3247,2023-10-13,PayNow,5
3248,2023-10-10,Cash,0
3249,2023-10-10,PayNow,3
3250,2023-10-28,PayNow,5
3251,2023-10-10,PayNow,7
3252,2023-10-05,PayNow,5
3253,2023-10-26,Bank Transfer,5
3254,2023-10-19,Cash,0
3255,2023-10-13,Cash,0
3256,2023-10-27,PayNow,3
3257,2023-10-07,Cash,0
3258,2023-10-08,Bank Transfer,7
3259,2023-10-19,Cash,0
3260,2023-10-17,Bank Transfer,3
3261,2023-10-18,Cash,0
3262,2023-10-09,PayNow,7
3263,2023-10-23,PayNow,3
3264,2023-10-15,Cash,0
3265,2023-10-20,PayNow,3
3266,2023-10-05,Bank Transfer,3
3267,2023-10-07,Cash,0
3268,2023-10-17,PayNow,3
3269,2023-10-26,Cash,0
3270,2023-10-07,PayNow,3
3271,2023-10-19,PayNow,5
3272,2023-10-13,Cash,0
3273,2023-10-31,Cash,0
3274,2023-10-14,PayNow,3
3275,2023-10-18,PayNow,3
3276,2023-10-28,Cash,0
3277,2023-10-28,Cash,0
3278,2023-10-09,PayNow,3
3279,2023-10-23,PayNow,5
3280,2023-10-01,PayNow,7
3281,2023-10-11,Cash,0
3282,2023-10-11,Cash,0
3283,2023-10-04,Bank Transfer,3
3284,2023-10-11,Bank Transfer,5
3285,2023-10-11,Cash,0
3286,2023-10-29,PayNow,5
3287,2023-10-14,PayNow,3
3288,2023-10-20,PayNow,7
3289,2023-10-02,Cash,0
3290,2023-10-20,Cash,0
3291,2023-10-05,PayNow,3
3292,2023-10-07,Cash,0
3293,2023-10-13,Cash,0
3294,2023-10-04,PayNow,5
3295,2023-10-21,PayNow,3
3296,2023-10-07,Bank Transfer,3
3297,2023-10-08,PayNow,14
3298,2023-10-20,PayNow,3
3299,2023-10-11,Bank Transfer,3
3300,2023-10-16,Cash,0
3301,2023-10-20,PayNow,5
3302,2023-10-31,Cash,0
3303,2023-10-21,Cash,0
3304,2023-10-05,Cash,0
3305,2023-10-28,PayNow,3
3306,2023-10-16,PayNow,7
3307,2023-10-29,Bank Transfer,3
3308,2023-10-03,Bank Transfer,3
3309,2023-10-26,PayNow,3
3310,2023-10-27,Cash,0
3311,2023-10-21,PayNow,3
3312,2023-10-02,PayNow,5
3313,2023-10-29,Cash,0
3314,2023-10-19,PayNow,5
3315,2023-10-13,PayNow,7
3316,2023-10-01,Cash,0
3317,2023-10-06,Bank Transfer,5
3318,2023-10-12,Cash,0
3319,2023-10-24,Bank Transfer,7
3320,2023-10-20,PayNow,5
3321,2023-10-26,Cash,0
3322,2023-10-07,Bank Transfer,3
3323,2023-10-15,PayNow,3
3324,2023-10-24,PayNow,3
3325,2023-10-15,Cash,0
3326,2023-10-02,Cash,0
3327,2023-10-19,Cash,0
3328,2023-10-27,PayNow,3
3329,2023-10-02,PayNow,3
3330,2023-10-21,PayNow,3
3331,2023-10-04,PayNow,3
3332,2023-10-21,Cash,0
3333,2023-10-06,PayNow,5
3334,2023-10-10,Cash,0
3335,2023-10-19,Bank Transfer,3
3336,2023-10-25,PayNow,10
3337,2023-10-29,PayNow,5
3338,2023-10-21,PayNow,3
3339,2023-10-11,PayNow,3
3340,2023-10-31,PayNow,3
3341,2023-10-01,Cash,0
3342,2023-10-09,Cash,0
3343,2023-10-13,PayNow,7
3344,2023-10-02,PayNow,5
3345,2023-10-15,Cash,0
3346,2023-10-11,PayNow,3
3347,2023-10-15,Bank Transfer,3
3348,2023-10-17,Bank Transfer,5
3349,2023-10-05,Bank Transfer,5
3350,2023-10-01,Cash,0
3351,2023-10-27,PayNow,3
3352,2023-10-27,PayNow,5
3353,2023-10-16,PayNow,3
3354,2023-10-06,PayNow,3
3355,2023-10-30,PayNow,3
3356,2023-10-17,Cash,0
3357,2023-10-06,PayNow,5
3358,2023-10-29,Cash,0
3359,2023-10-26,Cash,0
3360,2023-10-22,Cash,0
3361,2023-10-01,PayNow,5
3362,2023-10-18,Cash,0
3363,2023-10-07,PayNow,5
3364,2023-10-12,Bank Transfer,3
3365,2023-10-10,PayNow,3
3366,2023-10-23,PayNow,3
3367,2023-10-20,Cash,0
3368,2023-10-31,Cash,0
3369,2023-10-22,PayNow,3
3370,2023-10-22,PayNow,3
3371,2023-10-04,PayNow,3
3372,2023-10-15,PayNow,5
3373,2023-10-26,Cash,0
3374,2023-10-30,PayNow,5
3375,2023-10-27,PayNow,5
3376,2023-10-05,PayNow,3
3377,2023-10-11,PayNow,5
3378,2023-10-08,Bank Transfer,3
3379,2023-10-27,PayNow,3
3380,2023-10-30,PayNow,3
3381,2023-10-10,Cash,0
3382,2023-10-29,Cash,0
3383,2023-10-31,PayNow,5
3384,2023-10-10,Cash,0
3385,2023-10-31,Cash,0
3386,2023-10-19,PayNow,3
3387,2023-10-09,Cash,0
3388,2023-10-03,Cash,0
3389,2023-10-09,PayNow,3
3390,2023-10-21,PayNow,3
3391,2023-10-12,Cash,0
3392,2023-10-31,PayNow,3
3393,2023-10-13,PayNow,5
3394,2023-10-09,Cash,0
3395,2023-10-18,PayNow,3
3396,2023-10-07,Cash,0
3397,2023-10-10,Cash,0
3398,2023-10-01,PayNow,3
3399,2023-10-29,Cash,0
3400,2023-10-20,PayNow,3
3401,2023-10-09,Cash,0
3402,2023-10-16,Bank Transfer,7
3403,2023-10-28,PayNow,5
3404,2023-10-19,Cash,0
3405,2023-10-04,Cash,0
3406,2023-10-21,PayNow,3
3407,2023-10-10,Cash,0
3408,2023-10-08,PayNow,7
3409,2023-10-21,Cash,0
3410,2023-10-01,PayNow,5
3411,2023-10-25,Cash,0
3412,2023-10-16,PayNow,3
3413,2023-10-09,Bank Transfer,3
3414,2023-10-09,Cash,0
3415,2023-10-16,Cash,0
3416,2023-10-12,PayNow,5
3417,2023-10-30,PayNow,3
3418,2023-10-09,Cash,0
3419,2023-10-08,PayNow,3
3420,2023-10-17,PayNow,5
3421,2023-10-04,PayNow,3
3422,2023-10-19,Bank Transfer,3
3423,2023-10-29,Cash,0
3424,2023-10-12,Cash,0
3425,2023-10-08,Cash,0
3426,2023-10-10,PayNow,3
3427,2023-10-20,Cash,0
3428,2023-10-30,Bank Transfer,3
3429,2023-10-16,PayNow,7
3430,2023-10-26,Cash,0
3431,2023-10-18,PayNow,5
3432,2023-10-30,Bank Transfer,7
3433,2023-10-22,PayNow,3
3434,2023-10-03,Bank Transfer,5
3435,2023-10-15,PayNow,3
3436,2023-10-06,PayNow,3
3437,2023-10-25,Bank Transfer,3
3438,2023-10-27,Cash,0
3439,2023-10-06,Bank Transfer,5
3440,2023-10-27,Cash,0
3441,2023-10-14,Cash,0
3442,2023-10-25,Cash,0
3443,2023-10-23,PayNow,3
3444,2023-10-18,PayNow,5
3445,2023-10-20,PayNow,5
3446,2023-10-08,PayNow,3
3447,2023-10-07,PayNow,3
3448,2023-10-13,Bank Transfer,3
3449,2023-10-11,PayNow,3
3450,2023-10-18,PayNow,5
3451,2023-10-27,Cash,0
3452,2023-10-22,Cash,0
3453,2023-10-17,PayNow,5
3454,2023-10-16,PayNow,3
3455,2023-10-07,Cash,0
3456,2023-10-08,PayNow,3
3457,2023-10-21,Cash,0
3458,2023-10-29,PayNow,3
3459,2023-10-07,PayNow,5
3460,2023-10-22,PayNow,3
3461,2023-10-24,PayNow,7
3462,2023-10-29,PayNow,3
3463,2023-10-08,Cash,0
3464,2023-10-26,PayNow,3
3465,2023-10-28,PayNow,3
3466,2023-10-11,Cash,0
3467,2023-10-01,PayNow,3
3468,2023-10-03,Cash,0
3469,2023-10-16,Cash,0
3470,2023-10-06,Bank Transfer,7
3471,2023-10-02,PayNow,3
3472,2023-10-22,Bank Transfer,5
3473,2023-10-01,PayNow,3
3474,2023-10-24,Bank Transfer,5
3475,2023-10-18,Cash,0
3476,2023-10-17,PayNow,5
3477,2023-10-03,Cash,0
3478,2023-10-20,PayNow,3
3479,2023-10-06,PayNow,5
3480,2023-10-18,Bank Transfer,5
3481,2023-10-01,Cash,0
3482,2023-10-16,PayNow,5
3483,2023-10-04,PayNow,7
3484,2023-10-18,Bank Transfer,3
3485,2023-10-10,PayNow,3
3486,2023-10-07,Cash,0
3487,2023-10-25,PayNow,3
3488,2023-10-03,Bank Transfer,3
3489,2023-10-15,Cash,0
3490,2023-10-16,PayNow,3
3491,2023-10-30,Cash,0
3492,2023-10-25,Cash,0
3493,2023-10-11,PayNow,3
3494,2023-10-20,Cash,0
3495,2023-10-02,PayNow,3
3496,2023-10-26,PayNow,3
3497,2023-10-27,PayNow,3
3498,2023-10-28,Bank Transfer,7
3499,2023-10-15,PayNow,5
3500,2023-10-24,PayNow,3
3501,2023-10-13,PayNow,7
3502,2023-10-07,Bank Transfer,7
3503,2023-10-30,Bank Transfer,5
3504,2023-10-03,PayNow,3
